link,address,apartment_name,sector,price,price_sqft,super_area,bedrooms,bathroom,balcony,additional_rooms,age_possession,floor,floor_num,total_floors,furnishing_type,facing,num_parking,features,servant_room,study_room,pooja_room,store_room,luxury_score,luxury_category,parking
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-antalya-hills-sector-79-gurgaon-1557-sq-ft-spid-B79833667,"M3M Antalya Hills
Sector 79, Gurgaon",m3m antalya hills,sector 79,2.0,9045.9,2210.94,3,3,2,"Pooja Room,Study Room,Servant Room,Store Room",under construction,3rd   of 4 Floors,3,4,Semifurnished,na,"1 Covered, 1 Open","['False Ceiling Lighting', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']",1,1,1,1,25,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-1444-sq-ft-r3-spid-X66557286,"Godrej Habitat
Sector 3, Gurgaon",godrej habitat,sector 3,1.6,11080.3,1444.0,2,2,3,,under construction,14th   of 17 Floors,14,17,Unfurnished,na,1 Open,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,26,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-gurgaon-greens-sector-102-gurgaon-1650-sq-ft-spid-R79832037,"Emaar Gurgaon Greens
Sector 102, Gurgaon",emaar gurgaon greens,sector 102,2.1,12727.3,1650.0,3,3,3,Servant Room,1 to 5 year old,Lower Ground of 14 Floors,0,14,na,East,1 Covered,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,36,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-birla-navya-sector-63a-gurgaon-2453-sq-ft-spid-A79828695,"Birla Navya
Sector 63A, Gurgaon",birla navya,sector 63a,4.35,12488.3,3483.26,3,3,3,,0 to 1 year old,1st   of 4 Floors,1,4,na,na,,"['Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0,0,0,0,23,medium,0
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-estate-sector-65-gurgaon-1900-sq-ft-spid-S79826413,"Emaar MGF Emerald Estate
Sector 65, Gurgaon",emaar mgf emerald estate,sector 65,2.95,15526.3,1900.0,4,3,0,Others,5 to 10 year old,2nd   of 3 Floors,2,3,Semifurnished,North-West,1 Open,"['Security / Fire Alarm', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,34,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-heritage-one-sector-62-gurgaon-1996-sq-ft-spid-S79667851,"Conscient Heritage One
Sector 62, Gurgaon",conscient heritage one,sector 62,3.7,18537.1,1996.0,3,3,3,Servant Room,1 to 5 year old,3rd   of 25 Floors,3,25,Semifurnished,North-West,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,38,medium,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-4800-sq-ft-spid-O79543739,"The Close South
Nirvana Country, Gurgaon",the close south,nirvana country,5.75,11979.2,4800.0,4,4,3,"Servant Room,Others",10+ year old,Ground of 17 Floors,0,17,Semifurnished,North-East,2 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,71,high,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-westend-heights-dlf-phase-5-gurgaon-2610-sq-ft-spid-U79421905,"DLF Westend Heights
DLF Phase 5, Gurgaon",dlf westend heights,dlf phase 5,7.25,27777.8,2610.0,4,4,3,Servant Room,5 to 10 year old,10th   of 20 Floors,10,20,Semifurnished,North-East,"2 Covered, 1 Open","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,65,high,3
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-2364-sq-ft-r2-spid-J72838539,"DLF New Town Heights 1
Sector 90, Gurgaon",dlf new town heights 1,sector 90,2.3,9729.3,2364.0,4,4,3+,"Pooja Room,Servant Room",5 to 10 year old,3rd   of 19 Floors,3,19,Semifurnished,South-East,2 Covered,"['Power Back-up', 'Private Garden / Terrace', 'Lift(s)', 'Water purifier', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,1,0,49,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-84-gurgaon-1900-sq-ft-spid-W79817267,"Emaar Palm Gardens
Sector 84, Gurgaon",emaar palm gardens,sector 84,2.8,14736.8,1900.0,3,4,0,,1 to 5 year old,9th   of 17 Floors,9,17,na,na,,,0,0,0,0,44,medium,0
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-experion-the-heartsong-sector-108-gurgaon-1450-sq-ft-spid-I79805073,"Experion The Heartsong
Sector 108, Gurgaon",experion the heartsong,sector 108,1.4,9655.2,1450.0,2,2,3,,1 to 5 year old,6th   of 14 Floors,6,14,Semifurnished,North-East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,38,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1944-sq-ft-spid-R79791463,"M3M Woodshire
Sector 107, Gurgaon",m3m woodshire,sector 107,1.96,10082.3,1944.0,3,3,3+,,5 to 10 year old,7th   of 14 Floors,7,14,Semifurnished,North-East,1 Covered,"['Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,53,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-hills-sector-77-gurgaon-2000-sq-ft-r1-spid-H79640867,"Emaar MGF Palm Hills
Sector 77, Gurgaon",emaar mgf palm hills,sector 77,3.15,15750.0,2000.0,3,4,3+,Servant Room,1 to 5 year old,10th   of 12 Floors,10,12,Semifurnished,East,1 Open,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,35,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-green-parc-4-sector-92-gurgaon-1326-sq-ft-spid-B79812011,"Sare Green ParC 4
Sector 92, Gurgaon",sare green parc 4,sector 92,1.5,11312.2,1326.0,3,2,2,,0 to 1 year old,4th   of 22 Floors,4,22,Semifurnished,na,1 Covered,,0,0,0,0,12,low,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-antalya-hills-sector-79-gurgaon-1235-sq-ft-spid-O79810077,"M3M Antalya Hills
Sector 79, Gurgaon",m3m antalya hills,sector 79,1.61,13036.4,1235.0,2,2,2,Study Room,under construction,2nd   of 4 Floors,2,4,Semifurnished,na,1 Covered,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",0,1,0,0,33,medium,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-premier-sector-85-gurgaon-2560-sq-ft-spid-E79809141,"Orris Aster Court Premier
Sector 85, Gurgaon",orris aster court premier,sector 85,2.75,10742.2,2560.0,4,3,3+,"Study Room,Servant Room,Store Room",1 to 5 year old,2nd   of 12 Floors,2,12,Semifurnished,na,"1 Covered, 1 Open","['Swimming Pool', 'Fitness Centre / GYM']",1,1,0,1,9,low,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-civil-lines-gurgaon-1250-sq-ft-spid-Z79807131,"civil homes society
Civil Lines, Gurgaon",civil homes society,civil lines,1.6,9014.1,1775.0,3,3,3,,5 to 10 year old,3rd   of 3 Floors,3,3,Furnished,South-East,1 Covered,"['Lift(s)', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Internet/wi-fi connectivity']",0,0,0,0,8,low,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1342-sq-ft-spid-S79745755,"Umang Winter Hills
Sector 77, Gurgaon",umang winter hills,sector 77,1.28,9538.0,1342.0,2,2,2,Others,1 to 5 year old,2nd   of 18 Floors,2,18,Semifurnished,North-East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,38,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-de-luxe-dxp-sector-37d-gurgaon-2623-sq-ft-spid-O79806181,"Signature Global De Luxe DXP
Sector 37D, Gurgaon",signature global de luxe dxp,sector 37d,3.9,14868.5,2623.0,3,3,3+,Study Room,under construction,21st   of 39 Floors,21,39,na,na,2 Covered,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,1,0,0,22,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2343-sq-ft-r1-spid-T74944463,"Sobha City
Sector 108, Gurgaon",sobha city,sector 108,5.5,23474.2,2343.0,4,4,3,,0 to 1 year old,2nd   of 24 Floors,2,24,Unfurnished,East,2 Covered,"['Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'No open drainage around', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']",0,0,0,0,45,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-2060-sq-ft-spid-G79801221,"Pioneer Park
Sector 61, Gurgaon",pioneer park,sector 61,3.45,16747.6,2060.0,3,3,1,Servant Room,5 to 10 year old,6th   of 32 Floors,6,32,Semifurnished,East,"1 Covered, 1 Open","['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,32,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-2355-sq-ft-r1-spid-V77361701,"Paras Dews
Sector 106, Gurgaon",paras dews,sector 106,1.8,7643.3,2355.0,4,6,3+,Servant Room,5 to 10 year old,6th   of 24 Floors,6,24,Semifurnished,East,"2 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,54,high,3
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-2650-sq-ft-r1-spid-Z77378373,"Godrej Habitat
Sector 3, Gurgaon",godrej habitat,sector 3,2.9,7706.6,3763.0,4,4,3,"Study Room,Pooja Room,Servant Room,Others",under construction,5th   of 17 Floors,5,17,na,na,2 Covered,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Fitness Centre / GYM', 'Club house / Community Center']",1,1,1,0,29,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1760-sq-ft-r1-spid-W77367107,"Paras Dews
Sector 106, Gurgaon",paras dews,sector 106,1.65,9375.0,1760.0,3,4,3+,"Study Room,Servant Room,Store Room",1 to 5 year old,4th   of 24 Floors,4,24,Unfurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,1,0,1,59,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-1628-sq-ft-spid-K79798731,"Sare Homes
Sector 92, Gurgaon",sare homes,sector 92,1.55,9520.9,1628.0,3,3,3+,"Study Room,Pooja Room",5 to 10 year old,4th   of 14 Floors,4,14,Semifurnished,North,1 Covered,"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,1,1,0,38,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1900-sq-ft-spid-M79796713,"Emaar Palm Gardens
Sector 83, Gurgaon",emaar palm gardens,sector 83,2.8,14736.8,1900.0,3,3,0,,1 to 5 year old,9th   of 17 Floors,9,17,na,na,,,0,0,0,0,44,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-uniworld-gardens-sector-47-gurgaon-2027-sq-ft-spid-B79791711,"Unitech Uniworld Gardens
Sector 47, Gurgaon",unitech uniworld gardens,sector 47,3.0,14800.2,2027.0,3,4,3+,Servant Room,10+ year old,12nd   of 19 Floors,12,19,Unfurnished,North-West,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,50,high,1
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-mansions-park-prime-sector-66-gurgaon-3644-sq-ft-spid-Y79794063,"BPTP Mansions Park Prime
Sector 66, Gurgaon",bptp mansions park prime,sector 66,6.0,11595.4,5174.48,4,4,2,"Pooja Room,Study Room,Servant Room",5 to 10 year old,10th   of 18 Floors,10,18,Semifurnished,North-East,"1 Covered, 3 Open","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Security Personnel', 'Shopping Centre', 'Club house / Community Center']",1,1,1,0,25,medium,4
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-breez-global-heights-sohna-gurgaon-950-sq-ft-spid-Z79494505,"Breez Global Heights
Sohna, Gurgaon",breez global heights,sohna,0.57,6000.0,950.0,2,2,2,,1 to 5 year old,10th   of 10 Floors,10,10,Unfurnished,North-East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,49,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ashiana-amarah-sector-93-gurgaon-2500-sq-ft-spid-W79785475,"Ashiana Amarah
Sector 93, Gurgaon",ashiana amarah,sector 93,3.51,14040.0,2500.0,4,4,3+,"Pooja Room,Study Room,Servant Room,Others",under construction,8th   of 20 Floors,8,20,Unfurnished,East,"1 Covered, 1 Open","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",1,1,1,0,35,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-victory-valley-sector-67-gurgaon-2735-sq-ft-spid-H79780825,"Ireo Victory Valley
Sector 67, Gurgaon",ireo victory valley,sector 67,5.5,16087.8,3418.75,3,3,3,Servant Room,5 to 10 year old,23rd   of 51 Floors,23,51,Semifurnished,na,,"['Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,23,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-palam-vihar-society-palam-vihar-extension-gurgaon-2430-sq-ft-spid-V79780421,"Palam Vihar Society
Palam Vihar Extension, Gurgaon",palam vihar society,palam vihar extension,2.75,11316.9,2430.0,3,3,2,Others,1 to 5 year old,3rd   of 4 Floors,3,4,Semifurnished,East,"2 Covered, 1 Open","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking']",0,0,0,0,11,low,3
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-estate-sector-65-gurgaon-1350-sq-ft-spid-N79778317,"Emaar MGF Emerald Estate
Sector 65, Gurgaon",emaar mgf emerald estate,sector 65,2.7,20000.0,1350.0,3,3,2,Store Room,1 to 5 year old,9th   of 13 Floors,9,13,Semifurnished,East,2 Covered,"['Security / Fire Alarm', 'Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,1,53,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hcbs-sports-ville-sohna-gurgaon-519-sq-ft-spid-Q79774567,"HCBS Sports Ville
Sohna, Gurgaon",hcbs sports ville,sohna,0.49,7550.9,648.925,2,2,1,,1 to 5 year old,2nd   of 13 Floors,2,13,Furnished,na,"1 Covered, 1 Open","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,54,high,2
